2024-02-14 14:32:00,323 INFO    StreamThr :827302 [internal.py:wandb_internal():86] W&B internal server running at pid: 827302, started at: 2024-02-14 14:32:00.321693
2024-02-14 14:32:00,973 DEBUG   HandlerThread:827302 [system_monitor.py:probe():223] {'os': 'Linux-5.15.0-94-generic-x86_64-with-glibc2.31', 'python': '3.10.13', 'heartbeatAt': '2024-02-14T13:32:00.954884', 'startedAt': '2024-02-14T13:32:00.310898', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/home/matt/catkin_ws/src/airo_butler/src/pairo_butler/orientation_model/train_orientation_model.py', 'codePathLocal': 'airo_butler/src/pairo_butler/orientation_model/train_orientation_model.py', 'codePath': 'src/airo_butler/src/pairo_butler/orientation_model/train_orientation_model.py', 'git': {'remote': 'git@github.com:MatthijsBiondina/airo_butler.git', 'commit': '2de50607d97d086fbbc567433e0d26face3b9c7b'}, 'email': 'biondina.matthijs@gmail.com', 'root': '/home/matt/catkin_ws', 'host': 'gorilla', 'username': 'matt', 'executable': '/home/matt/anaconda3/envs/airo-mono/bin/python', 'cpu_count': 16, 'cpu_count_logical': 32, 'cpu_freq': {'current': 2261.31071875, 'min': 2200.0, 'max': 3500.0}, 'cpu_freq_per_core': [{'current': 2200.0, 'min': 2200.0, 'max': 3500.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3500.0}, {'current': 2800.0, 'min': 2200.0, 'max': 3500.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3500.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3500.0}, {'current': 2963.597, 'min': 2200.0, 'max': 3500.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3500.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3500.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3500.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3500.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3500.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3500.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3500.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3500.0}, {'current': 2048.547, 'min': 2200.0, 'max': 3500.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3500.0}, {'current': 2800.0, 'min': 2200.0, 'max': 3500.0}, {'current': 2525.253, 'min': 2200.0, 'max': 3500.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3500.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3500.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3500.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3500.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3500.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3500.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3500.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3500.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3500.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3500.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3500.0}, {'current': 3500.0, 'min': 2200.0, 'max': 3500.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3500.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3500.0}], 'disk': {'/': {'total': 456.8844680786133, 'used': 384.1978073120117}}, 'gpu': 'NVIDIA GeForce GTX 1080 Ti', 'gpu_count': 4, 'gpu_devices': [{'name': 'NVIDIA GeForce GTX 1080 Ti', 'memory_total': 11811160064}, {'name': 'Quadro M6000', 'memory_total': 12884901888}, {'name': 'Quadro P6000', 'memory_total': 25769803776}, {'name': 'Quadro P6000', 'memory_total': 25769803776}], 'memory': {'total': 125.4671745300293}}
2024-02-14 14:32:00,974 INFO    HandlerThread:827302 [system_monitor.py:probe():224] Finished collecting system info
2024-02-14 14:32:00,974 INFO    HandlerThread:827302 [system_monitor.py:probe():227] Publishing system info
2024-02-14 14:32:00,974 DEBUG   HandlerThread:827302 [system_info.py:_save_conda():208] Saving list of conda packages installed into the current environment
2024-02-14 14:32:01,733 INFO    Thread-17 :827302 [dir_watcher.py:_on_file_created():271] file/dir created: /home/matt/catkin_ws/src/wandb/run-20240214_143200-r5fznllc/files/conda-environment.yaml
2024-02-14 14:32:05,727 INFO    Thread-17 :827302 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/matt/catkin_ws/src/wandb/run-20240214_143200-r5fznllc/files/conda-environment.yaml
2024-02-14 14:32:05,845 DEBUG   HandlerThread:827302 [system_info.py:_save_conda():220] Saving conda packages done
2024-02-14 14:32:05,849 INFO    HandlerThread:827302 [system_monitor.py:probe():229] Finished publishing system info
2024-02-14 14:32:05,855 DEBUG   HandlerThread:827302 [handler.py:handle_request():146] handle_request: status_report
2024-02-14 14:32:05,856 DEBUG   HandlerThread:827302 [handler.py:handle_request():146] handle_request: keepalive
2024-02-14 14:32:05,857 DEBUG   SenderThread:827302 [sender.py:send():382] send: files
2024-02-14 14:32:05,857 INFO    SenderThread:827302 [sender.py:_save_file():1403] saving file wandb-metadata.json with policy now
2024-02-14 14:32:05,871 DEBUG   HandlerThread:827302 [handler.py:handle_request():146] handle_request: python_packages
2024-02-14 14:32:05,872 DEBUG   SenderThread:827302 [sender.py:send_request():409] send_request: python_packages
2024-02-14 14:32:05,874 DEBUG   HandlerThread:827302 [handler.py:handle_request():146] handle_request: stop_status
2024-02-14 14:32:05,875 DEBUG   SenderThread:827302 [sender.py:send_request():409] send_request: stop_status
2024-02-14 14:32:05,881 DEBUG   HandlerThread:827302 [handler.py:handle_request():146] handle_request: internal_messages
2024-02-14 14:32:06,376 INFO    wandb-upload_0:827302 [upload_job.py:push():131] Uploaded file /tmp/tmpj2ncvdjdwandb/z7omyshf-wandb-metadata.json
2024-02-14 14:32:06,390 DEBUG   SenderThread:827302 [sender.py:send():382] send: telemetry
2024-02-14 14:32:06,728 INFO    Thread-17 :827302 [dir_watcher.py:_on_file_created():271] file/dir created: /home/matt/catkin_ws/src/wandb/run-20240214_143200-r5fznllc/files/requirements.txt
2024-02-14 14:32:06,729 INFO    Thread-17 :827302 [dir_watcher.py:_on_file_created():271] file/dir created: /home/matt/catkin_ws/src/wandb/run-20240214_143200-r5fznllc/files/output.log
2024-02-14 14:32:06,729 INFO    Thread-17 :827302 [dir_watcher.py:_on_file_created():271] file/dir created: /home/matt/catkin_ws/src/wandb/run-20240214_143200-r5fznllc/files/wandb-metadata.json
2024-02-14 14:32:08,729 INFO    Thread-17 :827302 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/matt/catkin_ws/src/wandb/run-20240214_143200-r5fznllc/files/output.log
2024-02-14 14:32:11,394 DEBUG   HandlerThread:827302 [handler.py:handle_request():146] handle_request: status_report
2024-02-14 14:32:16,395 DEBUG   HandlerThread:827302 [handler.py:handle_request():146] handle_request: status_report
2024-02-14 14:32:20,873 DEBUG   HandlerThread:827302 [handler.py:handle_request():146] handle_request: stop_status
2024-02-14 14:32:20,874 DEBUG   SenderThread:827302 [sender.py:send_request():409] send_request: stop_status
2024-02-14 14:32:20,881 DEBUG   HandlerThread:827302 [handler.py:handle_request():146] handle_request: internal_messages
2024-02-14 14:32:22,051 DEBUG   HandlerThread:827302 [handler.py:handle_request():146] handle_request: status_report
2024-02-14 14:32:27,052 DEBUG   HandlerThread:827302 [handler.py:handle_request():146] handle_request: status_report
2024-02-14 14:32:32,058 DEBUG   HandlerThread:827302 [handler.py:handle_request():146] handle_request: status_report
2024-02-14 14:32:32,741 INFO    Thread-17 :827302 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/matt/catkin_ws/src/wandb/run-20240214_143200-r5fznllc/files/config.yaml
2024-02-14 14:32:35,873 DEBUG   HandlerThread:827302 [handler.py:handle_request():146] handle_request: stop_status
2024-02-14 14:32:35,874 DEBUG   SenderThread:827302 [sender.py:send_request():409] send_request: stop_status
2024-02-14 14:32:35,916 DEBUG   HandlerThread:827302 [handler.py:handle_request():146] handle_request: internal_messages
2024-02-14 14:32:38,047 DEBUG   HandlerThread:827302 [handler.py:handle_request():146] handle_request: status_report
2024-02-14 14:32:43,048 DEBUG   HandlerThread:827302 [handler.py:handle_request():146] handle_request: status_report
2024-02-14 14:32:48,049 DEBUG   HandlerThread:827302 [handler.py:handle_request():146] handle_request: status_report
2024-02-14 14:32:50,875 DEBUG   HandlerThread:827302 [handler.py:handle_request():146] handle_request: stop_status
2024-02-14 14:32:50,876 DEBUG   SenderThread:827302 [sender.py:send_request():409] send_request: stop_status
2024-02-14 14:32:50,916 DEBUG   HandlerThread:827302 [handler.py:handle_request():146] handle_request: internal_messages
2024-02-14 14:32:53,059 DEBUG   HandlerThread:827302 [handler.py:handle_request():146] handle_request: status_report
2024-02-14 14:32:58,060 DEBUG   HandlerThread:827302 [handler.py:handle_request():146] handle_request: status_report
2024-02-14 14:33:00,874 DEBUG   SystemMonitor:827302 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-02-14 14:33:00,878 DEBUG   SenderThread:827302 [sender.py:send():382] send: stats
2024-02-14 14:33:03,880 DEBUG   HandlerThread:827302 [handler.py:handle_request():146] handle_request: status_report
2024-02-14 14:33:05,874 DEBUG   HandlerThread:827302 [handler.py:handle_request():146] handle_request: stop_status
2024-02-14 14:33:05,875 DEBUG   SenderThread:827302 [sender.py:send_request():409] send_request: stop_status
2024-02-14 14:33:05,916 DEBUG   HandlerThread:827302 [handler.py:handle_request():146] handle_request: internal_messages
2024-02-14 14:33:09,017 DEBUG   HandlerThread:827302 [handler.py:handle_request():146] handle_request: status_report
2024-02-14 14:33:14,018 DEBUG   HandlerThread:827302 [handler.py:handle_request():146] handle_request: status_report
2024-02-14 14:33:19,019 DEBUG   HandlerThread:827302 [handler.py:handle_request():146] handle_request: status_report
2024-02-14 14:33:20,874 DEBUG   HandlerThread:827302 [handler.py:handle_request():146] handle_request: stop_status
2024-02-14 14:33:20,875 DEBUG   SenderThread:827302 [sender.py:send_request():409] send_request: stop_status
2024-02-14 14:33:20,916 DEBUG   HandlerThread:827302 [handler.py:handle_request():146] handle_request: internal_messages
2024-02-14 14:33:24,060 DEBUG   HandlerThread:827302 [handler.py:handle_request():146] handle_request: status_report
2024-02-14 14:33:29,061 DEBUG   HandlerThread:827302 [handler.py:handle_request():146] handle_request: status_report
2024-02-14 14:33:30,880 DEBUG   SenderThread:827302 [sender.py:send():382] send: stats
2024-02-14 14:33:34,882 DEBUG   HandlerThread:827302 [handler.py:handle_request():146] handle_request: status_report
2024-02-14 14:33:35,875 DEBUG   HandlerThread:827302 [handler.py:handle_request():146] handle_request: stop_status
2024-02-14 14:33:35,875 DEBUG   SenderThread:827302 [sender.py:send_request():409] send_request: stop_status
2024-02-14 14:33:35,916 DEBUG   HandlerThread:827302 [handler.py:handle_request():146] handle_request: internal_messages
2024-02-14 14:33:40,095 DEBUG   HandlerThread:827302 [handler.py:handle_request():146] handle_request: status_report
2024-02-14 14:33:45,096 DEBUG   HandlerThread:827302 [handler.py:handle_request():146] handle_request: status_report
2024-02-14 14:33:50,097 DEBUG   HandlerThread:827302 [handler.py:handle_request():146] handle_request: status_report
2024-02-14 14:33:50,875 DEBUG   HandlerThread:827302 [handler.py:handle_request():146] handle_request: stop_status
2024-02-14 14:33:50,875 DEBUG   SenderThread:827302 [sender.py:send_request():409] send_request: stop_status
2024-02-14 14:33:50,916 DEBUG   HandlerThread:827302 [handler.py:handle_request():146] handle_request: internal_messages
2024-02-14 14:33:56,090 DEBUG   HandlerThread:827302 [handler.py:handle_request():146] handle_request: status_report
2024-02-14 14:34:00,883 DEBUG   SenderThread:827302 [sender.py:send():382] send: stats
2024-02-14 14:34:01,885 DEBUG   HandlerThread:827302 [handler.py:handle_request():146] handle_request: status_report
2024-02-14 14:34:05,875 DEBUG   HandlerThread:827302 [handler.py:handle_request():146] handle_request: stop_status
2024-02-14 14:34:05,875 DEBUG   SenderThread:827302 [sender.py:send_request():409] send_request: stop_status
2024-02-14 14:34:05,916 DEBUG   HandlerThread:827302 [handler.py:handle_request():146] handle_request: internal_messages
2024-02-14 14:34:07,010 DEBUG   HandlerThread:827302 [handler.py:handle_request():146] handle_request: status_report
2024-02-14 14:34:12,011 DEBUG   HandlerThread:827302 [handler.py:handle_request():146] handle_request: status_report
2024-02-14 14:34:17,012 DEBUG   HandlerThread:827302 [handler.py:handle_request():146] handle_request: status_report
2024-02-14 14:34:20,875 DEBUG   HandlerThread:827302 [handler.py:handle_request():146] handle_request: stop_status
2024-02-14 14:34:20,876 DEBUG   SenderThread:827302 [sender.py:send_request():409] send_request: stop_status
2024-02-14 14:34:20,916 DEBUG   HandlerThread:827302 [handler.py:handle_request():146] handle_request: internal_messages
2024-02-14 14:34:22,112 DEBUG   HandlerThread:827302 [handler.py:handle_request():146] handle_request: status_report
2024-02-14 14:34:27,112 DEBUG   HandlerThread:827302 [handler.py:handle_request():146] handle_request: status_report
2024-02-14 14:34:30,886 DEBUG   SenderThread:827302 [sender.py:send():382] send: stats
2024-02-14 14:34:32,888 DEBUG   HandlerThread:827302 [handler.py:handle_request():146] handle_request: status_report
2024-02-14 14:34:35,875 DEBUG   HandlerThread:827302 [handler.py:handle_request():146] handle_request: stop_status
2024-02-14 14:34:35,876 DEBUG   SenderThread:827302 [sender.py:send_request():409] send_request: stop_status
2024-02-14 14:34:35,916 DEBUG   HandlerThread:827302 [handler.py:handle_request():146] handle_request: internal_messages
2024-02-14 14:34:38,096 DEBUG   HandlerThread:827302 [handler.py:handle_request():146] handle_request: status_report
2024-02-14 14:34:43,097 DEBUG   HandlerThread:827302 [handler.py:handle_request():146] handle_request: status_report
2024-02-14 14:34:48,098 DEBUG   HandlerThread:827302 [handler.py:handle_request():146] handle_request: status_report
